user_id,date,amount,description,category,payment_mode
12,2024-10-17,185.14,laundry service,Miscellaneous,UPI
2,2024-10-17,194.45,Haldiram snacks,Food,Net Banking
10,2024-10-17,42257.82,gold purchase,Investments,UPI
17,2024-10-17,749.27,Barbeque Nation,Food,Credit Card
5,2024-10-17,763.59,Meesho order,Shopping,Cash
7,2024-10-17,134.55,gaming café,Entertainment,UPI
11,2024-10-17,1952.7,gift purchase,Miscellaneous,UPI
18,2024-10-17,1856.56,Myntra clothes,Shopping,Cash
14,2024-10-17,694.6,Meesho order,Shopping,Cash
2,2024-10-17,1029.76,exam fee,Education,Net Banking
4,2024-10-17,9926.54,PPF deposit,Investments,Debit Card
10,2024-10-17,109.28,toll payment fastag,Transport,Cash
12,2024-10-17,4033.15,MakeMyTrip hotel,Travel,Net Banking
9,2024-10-17,6243.8,Goibibo trip,Travel,UPI
2,2024-10-17,430.69,eye checkup,Healthcare,Credit Card
20,2024-10-17,1259.1,Amazon purchase,Shopping,Debit Card
4,2024-10-17,184.58,metro card recharge,Transport,Credit Card
5,2024-10-17,360.7,KFC bucket,Food,Net Banking
20,2024-10-18,147.09,newspaper subscription,Miscellaneous,Cash
20,2024-10-18,811.78,Udemy course,Education,Net Banking
19,2024-10-18,3552.05,train travel IRCTC,Travel,Cash
20,2024-10-18,124.02,Ola cab,Transport,Debit Card
15,2024-10-18,541.74,eye checkup,Healthcare,Credit Card
20,2024-10-18,749.81,BigBasket order,Shopping,Net Banking
9,2024-10-18,6643.23,coaching institute fee,Education,Credit Card
19,2024-10-18,135.72,local restaurant bill,Food,Net Banking
3,2024-10-18,778.23,Airtel postpaid,Utilities,Credit Card
16,2024-10-18,94.07,local restaurant bill,Food,Debit Card
19,2024-10-18,319.01,Netflix subscription,Entertainment,Cash
6,2024-10-18,146.41,YouTube Premium,Entertainment,Credit Card
1,2024-10-18,691.61,unknown merchant,Miscellaneous,Net Banking
15,2024-10-18,3820.45,train travel IRCTC,Travel,Debit Card
1,2024-10-18,1565.0,college mess fee,Food,Net Banking
11,2024-10-18,136.05,Haldiram snacks,Food,Credit Card
9,2024-10-18,204.01,laundry service,Miscellaneous,Cash
6,2024-10-18,965.57,travel insurance,Travel,Credit Card
14,2024-10-18,1339.71,Apollo pharmacy,Healthcare,UPI
9,2024-10-18,12253.86,Air India ticket,Travel,Debit Card
4,2024-10-18,972.69,Ajio fashion,Shopping,Cash
5,2024-10-18,1758.18,mutual fund SIP HDFC,Investments,Debit Card
15,2024-10-18,739.14,Udemy course,Education,UPI
3,2024-10-18,6361.11,Airbnb stay,Travel,Cash
8,2024-10-18,1036.29,BookMyShow event,Entertainment,Credit Card
17,2024-10-18,1258.4,BBMP property tax,Utilities,Debit Card
4,2024-10-18,246.08,unknown merchant,Miscellaneous,UPI
6,2024-10-18,410.58,doctor consultation,Healthcare,Debit Card
10,2024-10-18,545.8,BMTC bus pass,Transport,Cash
10,2024-10-18,7484.63,Air India ticket,Travel,UPI
17,2024-10-18,788.98,vitamin supplements,Healthcare,Debit Card
11,2024-10-18,719.8,Meesho order,Shopping,Debit Card
9,2024-10-18,888.87,BookMyShow event,Entertainment,Credit Card
10,2024-10-18,345.06,BMTC bus pass,Transport,Cash
16,2024-10-18,65.38,auto rickshaw,Transport,Debit Card
11,2024-10-18,1663.28,IRCTC train ticket,Transport,Debit Card
18,2024-10-18,577.06,Jio recharge,Utilities,Debit Card
6,2024-10-18,502.52,gift purchase,Miscellaneous,Debit Card
11,2024-10-18,171.08,Jio recharge,Utilities,Cash
14,2024-10-18,119.0,Spotify premium,Entertainment,Debit Card
12,2024-10-18,1870.11,BigBasket order,Shopping,Cash
4,2024-10-18,119.0,Spotify premium,Entertainment,Net Banking
16,2024-10-18,6368.6,LIC premium,Investments,Cash
13,2024-10-18,160.23,biryani house,Food,Cash
15,2024-10-18,662.89,Unacademy subscription,Education,Cash
15,2024-10-18,63.49,parking charges,Transport,UPI
18,2024-10-18,333.53,Jio recharge,Utilities,Net Banking
5,2024-10-18,149.15,auto rickshaw,Transport,Debit Card
1,2024-10-18,123.79,Namma Yatri ride,Transport,UPI
16,2024-10-18,596.67,Decathlon sports,Shopping,Cash
9,2024-10-18,39375.81,gold purchase,Investments,Debit Card
20,2024-10-18,1141.72,exam fee,Education,Net Banking
18,2024-10-18,3222.63,Zerodha brokerage,Investments,UPI
7,2024-10-18,179.0,Amazon Prime,Entertainment,Debit Card
2,2024-10-18,1142.95,Steam game purchase,Entertainment,Cash
3,2024-10-18,4792.74,Manipal Hospital bill,Healthcare,Debit Card
1,2024-10-18,1574.1,ATM withdrawal,Miscellaneous,Cash
19,2024-10-18,415.68,McDonald's,Food,UPI
14,2024-10-19,5220.8,Goibibo trip,Travel,Net Banking
18,2024-10-19,526.06,vitamin supplements,Healthcare,Cash
18,2024-10-19,373.75,Ola cab,Transport,Debit Card
9,2024-10-19,237.4,BWSSB water bill,Utilities,Debit Card
13,2024-10-19,2414.47,LIC premium,Investments,Cash
8,2024-10-19,335.91,BWSSB water bill,Utilities,Net Banking
14,2024-10-19,88.36,Namma Yatri ride,Transport,Debit Card
11,2024-10-19,4591.06,Airbnb stay,Travel,UPI
7,2024-10-19,190.02,notebook purchase,Education,UPI
14,2024-10-19,224.16,gift purchase,Miscellaneous,Net Banking
1,2024-10-19,30.9,Rapido bike,Transport,Credit Card
16,2024-10-19,45.58,auto rickshaw,Transport,Net Banking
12,2024-10-19,304.07,haircut salon,Miscellaneous,UPI
5,2024-10-19,1935.29,Ajio fashion,Shopping,Net Banking
14,2024-10-19,2427.05,OYO hotel booking,Travel,UPI
17,2024-10-19,7978.52,Airbnb stay,Travel,Net Banking
19,2024-10-19,3777.42,train travel IRCTC,Travel,Cash
20,2024-10-19,1962.39,Amazon purchase,Shopping,Cash
10,2024-10-19,4335.5,BBMP property tax,Utilities,Debit Card
15,2024-10-19,3475.29,train travel IRCTC,Travel,Cash
9,2024-10-19,37009.29,gold purchase,Investments,Debit Card
8,2024-10-19,105.41,Ola cab,Transport,Debit Card
16,2024-10-19,1934.64,Airbnb stay,Travel,Cash
20,2024-10-19,220.69,haircut salon,Miscellaneous,UPI
19,2024-10-19,240.78,Namma Yatri ride,Transport,Debit Card
9,2024-10-19,2829.84,Goibibo trip,Travel,Cash
7,2024-10-19,518.79,Netflix subscription,Entertainment,Credit Card
14,2024-10-19,730.35,vitamin supplements,Healthcare,Net Banking
19,2024-10-19,179.0,Amazon Prime,Entertainment,Credit Card
13,2024-10-19,382.54,doctor consultation,Healthcare,Net Banking
2,2024-10-19,45386.66,college fee,Education,Debit Card
18,2024-10-19,454.81,gift purchase,Miscellaneous,Debit Card
8,2024-10-19,2714.69,train travel IRCTC,Travel,Net Banking
16,2024-10-19,1851.4,IRCTC train ticket,Transport,Net Banking
6,2024-10-19,203.01,laundry service,Miscellaneous,Cash
9,2024-10-19,4069.13,coaching institute fee,Education,Cash
16,2024-10-19,262.94,Café Coffee Day,Food,Cash
9,2024-10-19,112.18,metro card recharge,Transport,Net Banking
10,2024-10-19,72.78,toll payment fastag,Transport,Credit Card
11,2024-10-19,2726.57,Zerodha brokerage,Investments,Cash
14,2024-10-19,805.2,BESCOM electricity bill,Utilities,Credit Card
3,2024-10-19,1763.67,diagnostic lab test,Healthcare,UPI
20,2024-10-19,465.66,INOX ticket,Entertainment,Cash
14,2024-10-20,156.53,unknown merchant,Miscellaneous,Net Banking
8,2024-10-20,10073.46,gold purchase,Investments,Net Banking
3,2024-10-20,952.3,Steam game purchase,Entertainment,UPI
19,2024-10-20,1330.59,BBMP property tax,Utilities,UPI
20,2024-10-20,4563.8,IndiGo flight,Travel,Cash
14,2024-10-20,338.62,INOX ticket,Entertainment,Cash
19,2024-10-20,931.28,Steam game purchase,Entertainment,UPI
3,2024-10-20,3082.25,Goibibo trip,Travel,Cash
18,2024-10-20,1992.33,Airbnb stay,Travel,Cash
20,2024-10-20,365.14,donation charity,Miscellaneous,UPI
2,2024-10-20,956.05,dental clinic,Healthcare,UPI
10,2024-10-20,357.4,vitamin supplements,Healthcare,Net Banking
11,2024-10-20,131.46,YouTube Premium,Entertainment,UPI
2,2024-10-20,1803.15,dental clinic,Healthcare,Cash
20,2024-10-20,138.22,Café Coffee Day,Food,Debit Card
18,2024-10-20,295.9,BMTC bus pass,Transport,Net Banking
9,2024-10-20,471.08,BSNL broadband,Utilities,Credit Card
4,2024-10-20,111.11,toll payment fastag,Transport,Cash
9,2024-10-20,939.26,dental clinic,Healthcare,Net Banking
8,2024-10-20,41096.18,college fee,Education,Debit Card
18,2024-10-20,191.86,gaming café,Entertainment,Debit Card
13,2024-10-20,8962.93,gold purchase,Investments,Net Banking
16,2024-10-20,868.91,Manipal Hospital bill,Healthcare,UPI
17,2024-10-20,3323.38,MakeMyTrip hotel,Travel,Net Banking
6,2024-10-20,4771.2,NPS contribution,Investments,Cash
15,2024-10-20,1670.23,IRCTC train ticket,Transport,Debit Card
3,2024-10-20,487.72,metro card recharge,Transport,Credit Card
8,2024-10-20,4738.47,ATM withdrawal,Miscellaneous,Net Banking
12,2024-10-20,507.52,BookMyShow event,Entertainment,Net Banking
5,2024-10-20,417.8,diagnostic lab test,Healthcare,UPI
19,2024-10-20,2573.61,Decathlon sports,Shopping,Credit Card
6,2024-10-20,546.22,eye checkup,Healthcare,Credit Card
16,2024-10-20,214.64,Uber ride,Transport,UPI
11,2024-10-20,6210.33,LIC premium,Investments,UPI
9,2024-10-20,837.92,textbook Amazon,Education,UPI
10,2024-10-20,436.22,dental clinic,Healthcare,Net Banking
3,2024-10-20,205.47,BWSSB water bill,Utilities,Credit Card
5,2024-10-20,574.85,travel insurance,Travel,Credit Card
2,2024-10-20,1360.19,petrol HP pump,Transport,Cash
4,2024-10-20,456.88,haircut salon,Miscellaneous,Credit Card
5,2024-10-20,3688.1,mutual fund SIP HDFC,Investments,Credit Card
4,2024-10-20,1140.2,OYO hotel booking,Travel,Net Banking
19,2024-10-20,777.75,Swiggy order,Food,Net Banking
4,2024-10-20,1346.35,dental clinic,Healthcare,Cash
12,2024-10-20,115.62,Namma Yatri ride,Transport,UPI
20,2024-10-20,774.31,BSNL broadband,Utilities,Net Banking
16,2024-10-20,340.6,travel insurance,Travel,Net Banking
6,2024-10-20,117.02,donation charity,Miscellaneous,Net Banking
9,2024-10-20,599.84,D-Mart grocery,Shopping,UPI
2,2024-10-20,934.83,gas cylinder booking,Utilities,Credit Card
12,2024-10-20,5060.68,Air India ticket,Travel,UPI
9,2024-10-20,24915.21,fixed deposit SBI,Investments,Credit Card
8,2024-10-20,221.04,Blinkit order,Shopping,Credit Card
8,2024-10-20,270.28,Swiggy order,Food,Cash
3,2024-10-20,314.28,Uber ride,Transport,UPI
6,2024-10-20,629.56,Decathlon sports,Shopping,Cash
4,2024-10-20,103.03,laundry service,Miscellaneous,UPI
9,2024-10-20,2442.76,Goibibo trip,Travel,Credit Card
20,2024-10-20,1461.78,BookMyShow event,Entertainment,Credit Card
5,2024-10-20,1993.89,IRCTC train ticket,Transport,UPI
20,2024-10-20,221.15,biryani house,Food,Debit Card
14,2024-10-20,523.56,INOX ticket,Entertainment,UPI
19,2024-10-20,480.87,INOX ticket,Entertainment,Credit Card
4,2024-10-20,723.92,Airtel postpaid,Utilities,Debit Card
8,2024-10-20,4726.72,ATM withdrawal,Miscellaneous,Net Banking
18,2024-10-20,35718.37,gold purchase,Investments,UPI
9,2024-10-20,404.48,vitamin supplements,Healthcare,Debit Card
17,2024-10-20,1886.58,Myntra clothes,Shopping,Debit Card
17,2024-10-21,2223.99,college mess fee,Food,Credit Card
6,2024-10-21,1006.29,petrol HP pump,Transport,Net Banking
8,2024-10-21,1530.12,Decathlon sports,Shopping,Credit Card
4,2024-10-21,3497.31,NPS contribution,Investments,Net Banking
2,2024-10-21,665.17,BSNL broadband,Utilities,Cash
10,2024-10-21,733.7,textbook Amazon,Education,Debit Card
7,2024-10-21,1438.75,Amazon purchase,Shopping,Debit Card
19,2024-10-21,73.3,breakfast at hotel,Food,UPI
2,2024-10-21,1173.54,gift purchase,Miscellaneous,UPI
6,2024-10-21,1130.62,exam fee,Education,UPI
17,2024-10-21,344.86,Meesho order,Shopping,Debit Card
11,2024-10-21,584.09,Steam game purchase,Entertainment,Debit Card
12,2024-10-21,440.04,IRCTC train ticket,Transport,UPI
18,2024-10-21,498.13,Airtel postpaid,Utilities,Debit Card
18,2024-10-21,182.15,Jio recharge,Utilities,Debit Card
5,2024-10-21,258.97,Zomato delivery,Food,Debit Card
8,2024-10-21,397.4,metro card recharge,Transport,Cash
7,2024-10-21,565.46,BMTC bus pass,Transport,Cash
3,2024-10-21,689.5,BSNL broadband,Utilities,UPI
9,2024-10-21,920.16,dental clinic,Healthcare,Net Banking
18,2024-10-21,540.51,BSNL broadband,Utilities,Cash
2,2024-10-21,121.58,biryani house,Food,Credit Card
9,2024-10-21,645.83,Pizza Hut,Food,UPI
17,2024-10-21,556.77,doctor consultation,Healthcare,Cash
12,2024-10-21,2607.73,train travel IRCTC,Travel,Debit Card
11,2024-10-21,1610.7,diagnostic lab test,Healthcare,Credit Card
4,2024-10-21,2824.88,BBMP property tax,Utilities,Debit Card
3,2024-10-21,418.76,BSNL broadband,Utilities,Net Banking
12,2024-10-21,954.35,doctor consultation,Healthcare,Debit Card
20,2024-10-21,1236.76,mobile repair,Miscellaneous,Credit Card
6,2024-10-21,322.53,Uber ride,Transport,Net Banking
19,2024-10-21,4650.83,BBMP property tax,Utilities,Net Banking
12,2024-10-21,2108.81,train travel IRCTC,Travel,Credit Card
19,2024-10-21,1168.58,Coursera subscription,Education,Cash
12,2024-10-21,1839.46,Unacademy subscription,Education,Cash
10,2024-10-21,3797.89,LIC premium,Investments,Cash
5,2024-10-21,4276.55,NPS contribution,Investments,Debit Card
4,2024-10-21,1078.12,Groww SIP,Investments,Cash
9,2024-10-21,550.25,Myntra clothes,Shopping,Debit Card
7,2024-10-21,885.56,mobile repair,Miscellaneous,UPI
15,2024-10-21,7647.2,Air India ticket,Travel,UPI
1,2024-10-21,83.53,stationery Natraj,Education,Cash
4,2024-10-21,1290.62,Coursera subscription,Education,Credit Card
18,2024-10-21,123.44,auto rickshaw,Transport,Debit Card
5,2024-10-21,464.88,BSNL broadband,Utilities,Cash
14,2024-10-21,2735.91,IndiGo flight,Travel,UPI
4,2024-10-21,226.11,Haldiram snacks,Food,Net Banking
4,2024-10-21,482.88,laundry service,Miscellaneous,Net Banking
3,2024-10-21,1480.43,Barbeque Nation,Food,Net Banking
2,2024-10-21,4754.34,MakeMyTrip hotel,Travel,Net Banking
20,2024-10-21,6261.82,IndiGo flight,Travel,Debit Card
1,2024-10-21,1323.59,Amazon purchase,Shopping,Credit Card
6,2024-10-21,1331.02,Apollo pharmacy,Healthcare,Credit Card
16,2024-10-22,535.55,gift purchase,Miscellaneous,Cash
7,2024-10-22,348.27,gaming café,Entertainment,Debit Card
1,2024-10-22,124.39,breakfast at hotel,Food,Debit Card
4,2024-10-22,119.0,Spotify premium,Entertainment,Cash
11,2024-10-22,866.03,Hotstar subscription,Entertainment,Cash
4,2024-10-22,360.97,eye checkup,Healthcare,Cash
6,2024-10-22,433.77,BESCOM electricity bill,Utilities,Cash
12,2024-10-22,5791.71,Air India ticket,Travel,Credit Card
18,2024-10-22,3772.77,Airbnb stay,Travel,Cash
19,2024-10-22,462.3,KFC bucket,Food,Cash
13,2024-10-22,274.43,Café Coffee Day,Food,UPI
5,2024-10-22,1291.89,mobile repair,Miscellaneous,Cash
14,2024-10-22,4310.58,NPS contribution,Investments,UPI
6,2024-10-22,80.5,newspaper subscription,Miscellaneous,Cash
3,2024-10-22,4194.4,Manipal Hospital bill,Healthcare,Cash
16,2024-10-22,183.29,biryani house,Food,Debit Card
12,2024-10-22,1151.09,petrol HP pump,Transport,Net Banking
2,2024-10-22,1380.13,BookMyShow event,Entertainment,Cash
3,2024-10-22,4738.57,NPS contribution,Investments,UPI
9,2024-10-22,681.38,travel insurance,Travel,Net Banking
15,2024-10-22,1346.13,Nykaa cosmetics,Shopping,Credit Card
18,2024-10-22,906.29,Unacademy subscription,Education,UPI
6,2024-10-22,59.44,parking charges,Transport,Debit Card
19,2024-10-22,374.65,diagnostic lab test,Healthcare,Credit Card
4,2024-10-22,1986.08,exam fee,Education,Cash
1,2024-10-22,2395.11,NPS contribution,Investments,Net Banking
18,2024-10-22,141.76,metro card recharge,Transport,Debit Card
12,2024-10-22,302.35,MedPlus medicines,Healthcare,Net Banking
17,2024-10-22,4421.53,mutual fund SIP HDFC,Investments,Credit Card
7,2024-10-22,223.69,BWSSB water bill,Utilities,Net Banking
19,2024-10-22,103.18,canteen lunch,Food,Credit Card
17,2024-10-22,676.45,OYO hotel booking,Travel,Debit Card
17,2024-10-22,468.59,Netflix subscription,Entertainment,Cash
10,2024-10-22,325.47,biryani house,Food,Net Banking
8,2024-10-22,212.2,Jio recharge,Utilities,UPI
7,2024-10-22,814.65,Nykaa cosmetics,Shopping,Net Banking
2,2024-10-22,3160.65,coaching institute fee,Education,Net Banking
17,2024-10-22,10476.26,Goibibo trip,Travel,Net Banking
10,2024-10-22,68.35,Rapido bike,Transport,Cash
12,2024-10-22,561.33,Jio recharge,Utilities,Credit Card
20,2024-10-22,356.33,MedPlus medicines,Healthcare,Credit Card
16,2024-10-22,602.57,BSNL broadband,Utilities,UPI
19,2024-10-23,403.85,INOX ticket,Entertainment,Credit Card
12,2024-10-23,507.07,Nykaa cosmetics,Shopping,Debit Card
18,2024-10-23,145.96,Haldiram snacks,Food,Cash
1,2024-10-23,55.81,auto rickshaw,Transport,Debit Card
3,2024-10-23,9571.67,Zerodha brokerage,Investments,UPI
11,2024-10-23,61.11,parking charges,Transport,UPI
12,2024-10-23,37.32,notebook purchase,Education,Debit Card
14,2024-10-23,1687.94,BBMP property tax,Utilities,Credit Card
5,2024-10-23,403.37,MedPlus medicines,Healthcare,UPI
17,2024-10-23,72.18,Rapido bike,Transport,Net Banking
11,2024-10-23,723.12,Coursera subscription,Education,UPI
4,2024-10-23,131.8,auto rickshaw,Transport,Cash
18,2024-10-23,1017.63,Udemy course,Education,Debit Card
7,2024-10-23,443.35,BMTC bus pass,Transport,UPI
13,2024-10-23,106.38,breakfast at hotel,Food,UPI
17,2024-10-23,376.28,McDonald's,Food,UPI
20,2024-10-23,1261.26,OYO hotel booking,Travel,Net Banking
12,2024-10-23,1723.3,D-Mart grocery,Shopping,UPI
10,2024-10-23,1093.08,travel insurance,Travel,Cash
9,2024-10-23,1331.32,diagnostic lab test,Healthcare,Net Banking
5,2024-10-23,792.36,BSNL broadband,Utilities,Cash
2,2024-10-23,1668.62,Coursera subscription,Education,Credit Card
1,2024-10-23,10737.34,Goibibo trip,Travel,Cash
14,2024-10-23,278.54,PVR movie ticket,Entertainment,Net Banking
5,2024-10-23,1108.74,Barbeque Nation,Food,UPI
10,2024-10-23,326.37,BookMyShow event,Entertainment,Debit Card
6,2024-10-23,1092.02,Ajio fashion,Shopping,Debit Card
1,2024-10-23,283.22,Netflix subscription,Entertainment,UPI
3,2024-10-23,1017.14,gas cylinder booking,Utilities,Credit Card
13,2024-10-23,430.41,haircut salon,Miscellaneous,Cash
13,2024-10-23,1215.59,D-Mart grocery,Shopping,Credit Card
6,2024-10-23,1039.38,Myntra clothes,Shopping,UPI
14,2024-10-23,7505.1,LIC premium,Investments,UPI
1,2024-10-23,199.02,stationery Natraj,Education,Credit Card
13,2024-10-23,1270.45,Ajio fashion,Shopping,Cash
20,2024-10-23,152.35,Haldiram snacks,Food,Net Banking
18,2024-10-23,1015.85,BBMP property tax,Utilities,Cash
1,2024-10-23,255.14,Zomato delivery,Food,Cash
2,2024-10-23,788.32,textbook Amazon,Education,Credit Card
10,2024-10-23,179.0,Amazon Prime,Entertainment,Debit Card
20,2024-10-23,70.0,newspaper subscription,Miscellaneous,UPI
12,2024-10-23,1035.33,textbook Amazon,Education,UPI
20,2024-10-23,2416.96,Flipkart order,Shopping,Credit Card
19,2024-10-23,1171.41,BESCOM electricity bill,Utilities,Cash
14,2024-10-23,385.98,textbook Amazon,Education,Cash
7,2024-10-23,368.94,Uber ride,Transport,Cash
15,2024-10-23,1540.37,petrol HP pump,Transport,Debit Card
9,2024-10-23,179.0,Amazon Prime,Entertainment,Cash
16,2024-10-23,9495.8,Zerodha brokerage,Investments,Cash
3,2024-10-23,1734.1,gift purchase,Miscellaneous,Cash
4,2024-10-23,5147.2,coaching institute fee,Education,UPI
2,2024-10-24,530.02,BMTC bus pass,Transport,Credit Card
6,2024-10-24,585.81,Pizza Hut,Food,UPI
3,2024-10-24,153.42,toll payment fastag,Transport,Net Banking
20,2024-10-24,4172.75,coaching institute fee,Education,UPI
9,2024-10-24,470.24,BSNL broadband,Utilities,Credit Card
1,2024-10-24,1463.91,Nykaa cosmetics,Shopping,Cash
7,2024-10-24,258.97,local restaurant bill,Food,Credit Card
10,2024-10-24,828.93,gas cylinder booking,Utilities,Debit Card
17,2024-10-24,1490.77,D-Mart grocery,Shopping,UPI
17,2024-10-24,2214.47,Decathlon sports,Shopping,Credit Card
13,2024-10-24,1363.91,textbook Amazon,Education,Credit Card
10,2024-10-24,886.59,IRCTC train ticket,Transport,UPI
8,2024-10-24,1259.69,ATM withdrawal,Miscellaneous,Credit Card
5,2024-10-24,600.83,ACT Fibernet,Utilities,Net Banking
17,2024-10-24,510.51,doctor consultation,Healthcare,Net Banking
9,2024-10-24,273.61,biryani house,Food,Cash
13,2024-10-24,145.11,auto rickshaw,Transport,Debit Card
7,2024-10-24,69.26,canteen lunch,Food,Cash
19,2024-10-24,1012.03,gas cylinder booking,Utilities,Credit Card
6,2024-10-24,368.75,BMTC bus pass,Transport,UPI
19,2024-10-24,732.64,ATM withdrawal,Miscellaneous,Net Banking
2,2024-10-24,1675.94,D-Mart grocery,Shopping,UPI
3,2024-10-24,395.35,doctor consultation,Healthcare,UPI
2,2024-10-24,6081.1,PPF deposit,Investments,Credit Card
7,2024-10-24,284.28,Ola cab,Transport,UPI
8,2024-10-24,577.59,eye checkup,Healthcare,Net Banking
15,2024-10-24,431.55,metro card recharge,Transport,Debit Card
7,2024-10-24,1285.79,Udemy course,Education,UPI
10,2024-10-24,4246.57,ATM withdrawal,Miscellaneous,Cash
8,2024-10-24,2283.03,Manipal Hospital bill,Healthcare,Debit Card
2,2024-10-24,1257.01,Coursera subscription,Education,Cash
7,2024-10-24,320.13,Jio recharge,Utilities,Net Banking
19,2024-10-24,1572.7,BBMP property tax,Utilities,Net Banking
8,2024-10-24,2131.39,Decathlon sports,Shopping,UPI
8,2024-10-24,569.94,ACT Fibernet,Utilities,UPI
11,2024-10-24,575.64,textbook Amazon,Education,Debit Card
6,2024-10-24,45831.63,college fee,Education,UPI
14,2024-10-24,235.15,MedPlus medicines,Healthcare,Net Banking
8,2024-10-24,732.17,ACT Fibernet,Utilities,Debit Card
14,2024-10-24,573.68,BSNL broadband,Utilities,Net Banking
17,2024-10-24,213.89,Practo consultation,Healthcare,Net Banking
10,2024-10-24,83.8,stationery Natraj,Education,Net Banking
11,2024-10-24,230.49,McDonald's,Food,Cash
11,2024-10-24,4718.9,Goibibo trip,Travel,Net Banking
2,2024-10-24,1955.92,OYO hotel booking,Travel,UPI
10,2024-10-24,1887.75,diagnostic lab test,Healthcare,Credit Card
20,2024-10-24,1027.49,Barbeque Nation,Food,UPI
3,2024-10-24,960.71,textbook Amazon,Education,UPI
4,2024-10-24,250.89,Swiggy order,Food,Cash
12,2024-10-24,902.84,textbook Amazon,Education,Cash
5,2024-10-24,583.37,Blinkit order,Shopping,Credit Card
10,2024-10-24,398.1,travel insurance,Travel,UPI
7,2024-10-24,453.18,Practo consultation,Healthcare,Debit Card
12,2024-10-25,2376.14,NPS contribution,Investments,Debit Card
9,2024-10-25,1793.83,diagnostic lab test,Healthcare,Net Banking
17,2024-10-25,1651.84,train travel IRCTC,Travel,Debit Card
7,2024-10-25,892.98,exam fee,Education,Debit Card
9,2024-10-25,8087.17,Zerodha brokerage,Investments,Net Banking
18,2024-10-25,3749.06,BBMP property tax,Utilities,Debit Card
14,2024-10-25,594.61,eye checkup,Healthcare,Credit Card
19,2024-10-25,8799.63,Zerodha brokerage,Investments,Credit Card
7,2024-10-25,2513.66,OYO hotel booking,Travel,UPI
6,2024-10-25,252.7,biryani house,Food,UPI
2,2024-10-25,1147.31,Nykaa cosmetics,Shopping,Cash
6,2024-10-25,2356.95,Unacademy subscription,Education,UPI
6,2024-10-25,771.68,Apollo pharmacy,Healthcare,Credit Card
8,2024-10-25,384.19,biryani house,Food,Debit Card
18,2024-10-25,328.33,BMTC bus pass,Transport,Credit Card
13,2024-10-25,1177.88,BESCOM electricity bill,Utilities,Cash
2,2024-10-25,568.52,vitamin supplements,Healthcare,Debit Card
2,2024-10-25,154.23,notebook purchase,Education,Debit Card
19,2024-10-25,4663.77,Airbnb stay,Travel,Credit Card
5,2024-10-25,1008.13,gas cylinder booking,Utilities,Cash
15,2024-10-25,1888.28,mobile repair,Miscellaneous,Debit Card
2,2024-10-25,357.51,Zomato delivery,Food,Net Banking
14,2024-10-25,712.54,MedPlus medicines,Healthcare,Net Banking
4,2024-10-25,449.34,INOX ticket,Entertainment,Credit Card
6,2024-10-25,1709.75,BESCOM electricity bill,Utilities,UPI
10,2024-10-25,47358.6,college fee,Education,Cash
4,2024-10-25,769.26,textbook Amazon,Education,Debit Card
20,2024-10-25,1054.29,Nykaa cosmetics,Shopping,UPI
20,2024-10-25,1985.04,OYO hotel booking,Travel,UPI
4,2024-10-25,2562.28,Manipal Hospital bill,Healthcare,Credit Card
15,2024-10-25,311.72,BWSSB water bill,Utilities,Debit Card
5,2024-10-25,159.26,laundry service,Miscellaneous,Debit Card
20,2024-10-25,85.25,Rapido bike,Transport,Cash
14,2024-10-25,4897.68,Airbnb stay,Travel,Net Banking
9,2024-10-25,9480.76,Goibibo trip,Travel,Debit Card
15,2024-10-25,665.38,Zomato delivery,Food,Net Banking
18,2024-10-25,498.62,haircut salon,Miscellaneous,UPI
10,2024-10-25,597.89,Airtel postpaid,Utilities,UPI
12,2024-10-25,112.89,Rapido bike,Transport,Credit Card
11,2024-10-25,172.51,biryani house,Food,Credit Card
15,2024-10-25,610.01,BSNL broadband,Utilities,Net Banking
9,2024-10-25,373.72,metro card recharge,Transport,UPI
8,2024-10-25,473.26,laundry service,Miscellaneous,Cash
8,2024-10-25,385.53,Domino's pizza,Food,Cash
11,2024-10-25,213.07,stationery Natraj,Education,Debit Card
15,2024-10-25,219.48,Uber ride,Transport,Credit Card
17,2024-10-25,144.32,YouTube Premium,Entertainment,Debit Card
18,2024-10-25,225.04,BMTC bus pass,Transport,Debit Card
1,2024-10-25,269.02,eye checkup,Healthcare,UPI
5,2024-10-25,53.65,newspaper subscription,Miscellaneous,Debit Card
17,2024-10-25,253.44,Ola cab,Transport,Credit Card
19,2024-10-25,367.97,Ola cab,Transport,Debit Card
6,2024-10-25,1156.03,petrol HP pump,Transport,Net Banking
15,2024-10-26,129.3,toll payment fastag,Transport,Credit Card
12,2024-10-26,271.39,Practo consultation,Healthcare,Credit Card
8,2024-10-26,2030.68,college mess fee,Food,Cash
2,2024-10-26,4220.47,mutual fund SIP HDFC,Investments,Net Banking
11,2024-10-26,10924.13,Goibibo trip,Travel,Credit Card
15,2024-10-26,989.71,doctor consultation,Healthcare,Debit Card
1,2024-10-26,4410.01,NPS contribution,Investments,Net Banking
6,2024-10-26,414.85,gift purchase,Miscellaneous,Debit Card
3,2024-10-26,779.03,Ajio fashion,Shopping,Net Banking
6,2024-10-26,143.17,breakfast at hotel,Food,Cash
16,2024-10-26,207.58,BMTC bus pass,Transport,UPI
